date,open,high,low,close,volume
2021-07-01,35050.15,35067.86,32676.72,33519.11,1763.903116
2021-07-02,33510.07,33971.23,32705.88,33800.86,1684.361017
2021-07-03,33794.63,34954.45,33320.78,34685.79,952.803781
2021-07-04,34677,35961.06,34385.08,35283.98,864.59551
2021-07-05,35286.08,35289.21,33139.82,33701.86,1252.638561
2021-07-06,33707.85,35130.98,33526.73,34229.82,1225.832056
2021-07-07,34212.36,35067.69,33794.05,33864.47,897.985639
2021-07-08,33867.53,33946.56,32102.02,32881.96,1514.751131
2021-07-09,32869.03,34098.21,32278.36,33824.67,994.947828
2021-07-10,33817.75,34259.55,33027.45,33512.93,676.041157
2021-07-11,33512.92,34600,33317.97,34245.74,614.668882
2021-07-12,34260,34675.25,32662.27,33099.24,1205.39713
2021-07-13,33093.78,33343.92,32202.57,32734.14,1070.135635
2021-07-14,32735.78,33107.17,31577.13,32802.06,1136.07292
2021-07-15,32827.08,33184.29,31142.56,31871.58,1091.123684
2021-07-16,31877.12,32274.48,31025.01,31394.04,974.907579
2021-07-17,31381.99,31967.73,31170.7,31533.01,684.058689
2021-07-18,31529.16,32430.32,31143.03,31778.27,872.332294
2021-07-19,31778.27,31899.98,30426.03,30838.54,997.481221
2021-07-20,30843.04,31055.29,29295.61,29784.07,1413.043323
2021-07-21,29798.04,32853.53,29494.8,32127.82,1777.407052
2021-07-22,32155.43,32600,31727.19,32290.78,866.751891
2021-07-23,32287.68,33650,31999.99,33644.67,883.390915
2021-07-24,33649.94,34518,33419.64,34279.08,877.498806
2021-07-25,34283.1,35425,33883.78,35418.7,886.015717
2021-07-26,35404.9,40567.3,35240.82,37243.05,4517.907208
2021-07-27,37248.98,39548.33,36413.49,39487.31,3218.7968
2021-07-28,39492.18,40917.92,38810.1,40030,3772.820958
2021-07-29,40030.03,40650,39266.28,40024.76,1695.098337
2021-07-30,40036.58,42323.21,38342.35,42236.5,2058.901133
2021-07-31,42224.69,42416.99,41067.5,41493,1410.831418
2021-08-01,41480.91,42610.97,39405.91,39884.83,1950.39495
2021-08-02,39873.4,40464.42,38650,39158.82,1783.359581
2021-08-03,39147.32,39786.71,37620,38198.69,1996.433759
2021-08-04,38188.01,39969.15,37502,39738.06,2431.073543
2021-08-05,39723.51,41414.61,37326.25,40893.01,3432.322449
2021-08-06,40883.69,43376.69,39882.29,42845.11,2358.551415
2021-08-07,42866.12,44738.1,42472.2,44630.13,2722.851387
2021-08-08,44618.44,45354,43291.41,43839.45,2703.567382
2021-08-09,43825.13,46489.34,42812.33,46302.14,2582.363571
2021-08-10,46263,46740,44652.99,45604.47,1649.046067
2021-08-11,45611.73,46775.48,45354.44,45537.41,1626.33839
2021-08-12,45537.41,46228.7,43800,44432.59,2174.972441
2021-08-13,44430.71,47911.11,44197.43,47824.77,1467.980976
2021-08-14,47836.29,48177.53,46039.08,47100.29,1395.725082
2021-08-15,47111.79,47400.99,45507.26,47023.87,1491.80595
2021-08-16,47015.55,48063.64,45658.8,45919.2,1839.217615
2021-08-17,45904.08,47165.97,44357.26,44679.68,1862.229158
2021-08-18,44696.45,46025.46,44200,44721.29,1502.232275
2021-08-19,44715.29,47051.59,43940.12,46763.38,1561.763465
2021-08-20,46765.72,49421.07,46642.53,49347.09,1680.87347
2021-08-21,49361.25,49830.18,48280,48864.71,1269.664948
2021-08-22,48858.97,49535.62,48043.66,49285.71,917.909362
2021-08-23,49281.08,50551.66,49025.99,49497.34,1243.570834
2021-08-24,49490.57,49875.73,47601,47696.18,1213.447674
2021-08-25,47679.41,49254.92,47131.39,48997.95,1029.646982
2021-08-26,48983.06,49399.74,46300,46846.65,1471.495295
2021-08-27,46840.86,49167.49,46353.59,49075.92,1174.470953
2021-08-28,49092.28,49315,48361.48,48932.74,590.797385
2021-08-29,48940.98,49666.66,47800,48790.27,848.672423
2021-08-30,48800,48912.27,46871.25,46994.09,1159.902719
2021-08-31,46982.88,48276.66,46707.65,47124.19,1054.240828
2021-09-01,47120.06,49126.57,46539.06,48846.19,1233.693149
2021-09-02,48836.53,50380,48617.17,49277.1,1328.110072
2021-09-03,49277.2,51056.86,48360,50019.96,1611.166828
2021-09-04,50026.59,50551.31,49404,49943.9,748.812532
2021-09-05,49944.74,51894.54,49483.6,51792.23,878.855279
2021-09-06,51792.11,52802.59,51018.35,52702.93,976.07961
2021-09-07,52700.91,52948.52,42600,46856.92,2901.671399
2021-09-08,46871.22,47368.75,44423,46086.65,1410.521654
2021-09-09,46064.99,47395.22,45518.75,46403.58,1606.606369
2021-09-10,46384.24,47057.37,44129.75,44850.95,1353.492195
2021-09-11,44845.3,45998,44733.4,45171.03,788.076537
2021-09-12,45179.03,46465.51,44750,46019.14,821.993668
2021-09-13,46024.96,46902.02,43439.74,44954.3,2076.361843
2021-09-14,44950.78,47300,44677.8,47124.05,1241.93178
2021-09-15,47119.92,48493.36,46711.02,48147.95,984.616598
2021-09-16,48147.39,48502.76,47023.27,47759.74,978.436387
2021-09-17,47753.15,48169.55,46750,47299.8,1150.002704
2021-09-18,47303.34,48820.08,47044.71,48299.95,1075.552876
2021-09-19,48296.31,48374.58,46824.66,47250.86,898.941377
2021-09-20,47255.6,47348.84,42433.29,43002.87,4219.188039
2021-09-21,43002.33,43636.36,39587.55,40698.03,2883.470607
2021-09-22,40706.06,44023.21,40557.14,43570,1300.181813
2021-09-23,43570,44998.48,43096.28,44889.72,2067.348438
2021-09-24,44889.71,45169.49,40716.77,42831.25,1863.138005
2021-09-25,42844.49,42986.56,41668.63,42702.82,1531.120576
2021-09-26,42695.84,43957.82,40192.16,43216.36,1119.970708
2021-09-27,43169.37,44370.51,42112.79,42177.51,1114.034145
2021-09-28,42165.34,42776.79,40838.73,41025.86,1791.724673
2021-09-29,41018.01,42597.93,40758.73,41521.43,1079.48151
2021-09-30,41521.43,44114.34,41408,43829.22,1351.875663
2021-10-01,43825,48483.69,43282.56,48151.05,1729.094976
2021-10-02,48163.54,48356.54,47444.18,47668.12,627.860805
2021-10-03,47656.21,49242.66,47107.03,48215.14,707.238548
2021-10-04,48228.1,49500,46920.85,49215.49,1082.330207
2021-10-05,49224.89,51917,49054.52,51466.01,1145.605614
2021-10-06,51483.92,55777.52,50417.56,55339.4,2186.709948
2021-10-07,55338.57,55354.89,53391.37,53798.27,1769.718208
2021-10-08,53794.6,56101.49,53644.06,53958.87,1035.824747
2021-10-09,53971.86,55482.75,53678.7,54962.21,460.436452
2021-10-10,54962.21,56713.26,54115.77,54692.08,826.802159
2021-10-11,54685.09,57841.26,54366.76,57488,1037.882839
2021-10-12,57483.12,57687,53898.54,56010.89,1378.755258
2021-10-13,55991.61,57770,54221.08,57375.12,1890.600786
2021-10-14,57381.23,58570.18,56838.47,57361.13,1168.673595
2021-10-15,57366.03,62900.95,56873.95,61694.61,2733.72242
2021-10-16,61693.12,62352.09,60153.11,60846.97,939.174515
2021-10-17,60868.36,61718.66,58908.93,61532.44,1156.67295
2021-10-18,61533,62684.42,59858.58,62020.91,1693.707498
2021-10-19,62016.07,64490.61,61358.54,64296.08,1832.982788
2021-10-20,64296.04,66996.28,63517.23,66035.91,1799.746834
2021-10-21,66017.07,66650.04,8200,62222.78,2693.483115
2021-10-22,62204.44,63752.79,59930.21,60691.2,1785.808008
2021-10-23,60681.6,61742.15,59650,61286.28,733.479281
2021-10-24,61286.89,61485.21,59520.87,60864.31,855.407305
2021-10-25,60860.99,63706.11,60653.94,63073.62,1006.677078
2021-10-26,63073.74,63280,59846.56,60303.01,1032.56897
2021-10-27,60334.45,61499.94,58063.95,58466.03,2090.881368
2021-10-28,58468.84,62495.18,57894.73,60624.18,2271.6431
2021-10-29,60606.13,62960.12,60184.63,62288.98,1422.514788
2021-10-30,62269.81,62375.61,60750,61902.89,882.006519
2021-10-31,61907.23,62423,59999,61346.16,1039.833744
2021-11-01,61356.87,62491.78,59469.05,60929.37,1327.984181
2021-11-02,60935.81,64303.94,60660.03,63285.7,1311.551528
2021-11-03,63284.93,63571.42,60122.59,62911.42,1100.134006
2021-11-04,62931.13,63121.5,60720,61455.94,829.246861
2021-11-05,61436.39,62637.26,60778.01,61031.3,907.853536
2021-11-06,61006.97,61591.3,60112.06,61523.47,590.597901
2021-11-07,61523.48,63324.58,61392.89,63293.65,556.070657
2021-11-08,63323.56,67813.41,63323.56,67569.58,1346.295016
2021-11-09,67569.58,68577.46,66251.04,66938.97,1105.610718
2021-11-10,66959.62,69025.05,62682.78,64936.66,1898.688167
2021-11-11,64888.82,65609.51,64137.09,64813.92,836.722204
2021-11-12,64800,65489.55,62276.67,64147.7,1156.409952
2021-11-13,64155.91,64994.82,63380.62,64399.9,428.513019
2021-11-14,64386.57,65512.69,63590.7,65512.69,613.696556
2021-11-15,65512.69,66355.15,63405,63634.94,781.381989
2021-11-16,63635.41,63635.41,58620.43,60092.73,2111.465509
2021-11-17,60102.54,60850.2,58395,60392.66,952.110362
2021-11-18,60372.1,60988.03,56524.15,56907.94,2002.235085
2021-11-19,56906.87,58400,55629.07,58104.45,1270.171597
2021-11-20,58120.64,59889,57415.64,59760.56,645.719078
2021-11-21,59769.41,60082.66,58544.86,58656.74,609.122232
2021-11-22,58676.27,59495.7,55647.32,56279.99,1344.62955
2021-11-23,56291.23,57879.45,55394.56,57557.02,1185.021805
2021-11-24,57557.02,57746.35,55874.26,57160.32,941.932672
2021-11-25,57164.71,59443.07,57040.1,58985.71,805.575519
2021-11-26,59001.73,59211.84,53521,53779.26,1601.949298
2021-11-27,53755.26,55312.53,53629.91,54810.63,641.445586
2021-11-28,54729.99,57485,53322.69,57335.8,803.534568
2021-11-29,57322.97,58905.26,56735,57842.83,820.13616
2021-11-30,57834.25,59247.36,55919,56966.54,1150.638591
2021-12-01,57018.2,59100,56478.92,57228.53,896.21638
2021-12-02,57231.94,57435.76,55831.89,56529.07,961.942217
2021-12-03,56534.9,57655.99,51666.95,53639.8,1594.120033
2021-12-04,53635.39,53874.26,42000,49237.14,2936.41248
2021-12-05,49234.43,49752.72,47811.15,49464.44,1192.670843
2021-12-06,49470.14,50986.01,47177.3,50527.82,1674.87415
2021-12-07,50506.46,51992.07,50068.71,50626.15,915.976097
2021-12-08,50638.14,51241.96,48653.06,50506.86,892.042365
2021-12-09,50525.03,50830,47335,47576.25,1092.478969
2021-12-10,47545.62,50108.51,46890.4,47171.89,1270.265749
2021-12-11,47186.07,49515.1,46716.14,49405.28,853.125411
2021-12-12,49434.37,50813.15,48671.95,50090.61,688.859317
2021-12-13,50090.61,50214.12,45744.38,46744.7,1588.159761
2021-12-14,46718.63,48702.16,46305.98,48382.64,1044.141901
2021-12-15,48363.75,49500,46547,48874.24,1468.909274
2021-12-16,48874.24,49455.55,47524.15,47627.83,772.201087
2021-12-17,47636.25,48008.11,45471.57,46153.29,1043.138922
2021-12-18,46153.29,47355.94,45522.5,46849.78,631.884528
2021-12-19,46842.6,48336.74,46429.99,46681.41,725.291692
2021-12-20,46691.68,47546.87,45566.22,46908.29,1129.478904
2021-12-21,46927.37,49344.82,46645.99,48928.46,972.406835
2021-12-22,48916.42,49584.81,48458.15,48624.69,574.668185
2021-12-23,48613.33,51392.69,48051.41,50846.87,892.301845
2021-12-24,50846.87,51853.65,50450,50836.77,616.565353
2021-12-25,50853.62,51197.08,50186.88,50431.42,368.356249
2021-12-26,50437.57,51308.75,49463.75,50792.37,633.759024
2021-12-27,50792.37,52148.5,50456.76,50733.72,686.512531
2021-12-28,50719.44,50725.63,47313,47545.37,1016.502013
2021-12-29,47560.44,48144.82,46100,46477.16,855.487751
2021-12-30,46460,47924.27,45950.21,47134.28,678.263296
2021-12-31,47119.86,48575.71,45665.92,46202.09,1068.096779
2022-01-01,46212.06,47950,46208.24,47727.8,488.529238
2022-01-02,47725.98,47992,46668.46,47302.83,459.639797
2022-01-03,47297.61,47568.95,45700.83,46422.29,722.373139
2022-01-04,46461.28,47527.78,45547.55,45830.46,890.039831
2022-01-05,45823.99,47066.7,42460,43437.26,1632.657507
2022-01-06,43447.98,43785.76,42428.52,43088.07,954.388804
2022-01-07,43075.24,43145.1,40618.07,41523.72,1572.684734
2022-01-08,41568.75,42317.98,40500,41677.71,1052.262317
2022-01-09,41684.6,42799.57,41200.02,41876.34,681.206212
2022-01-10,41866.26,42244.57,39648,41819.69,1736.525283
2022-01-11,41820.28,43123.93,41278.35,42728.93,1086.927445
2022-01-12,42744.66,44344.9,42467.4,43923.76,747.31618
2022-01-13,43923.33,44443.98,42328.87,42580.84,940.668949
2022-01-14,42579.74,43466.46,41775.37,43085.35,812.519145
2022-01-15,43087.66,43828.92,42583.22,43086.44,559.646939
2022-01-16,43094.72,43500.58,42602.14,43107.83,357.503353
2022-01-17,43096.24,43203.19,41560.87,42222.27,550.695626
2022-01-18,42216.36,42683.51,41289,42358.97,618.631199
2022-01-19,42364.03,42579.07,41157.84,41670.85,1050.838497
2022-01-20,41670.85,43506.83,40555.55,40695.39,1126.02218
2022-01-21,40671.44,41110.62,35427.64,36458.86,2838.690158
2022-01-22,36450,36836.71,34035,35084.36,2136.352073
2022-01-23,35096.23,36518.24,34613.42,36277.58,1391.502649
2022-01-24,36266.92,37569.72,32946.89,36681.29,2770.760942
2022-01-25,36678.26,37563.09,35714.9,36977.91,1655.303213
2022-01-26,36982.9,38941.17,36259.8,36814.21,1825.134372
2022-01-27,36835.24,37244.89,35538.87,37185.89,1379.629676
2022-01-28,37176.72,38041.21,36170.53,37778.91,1080.700875
2022-01-29,37731.98,38731.67,37326.62,38180.51,694.286623
2022-01-30,38184.33,38379.31,37368.42,37911.28,515.815475
2022-01-31,37903.79,38756.97,36647.99,38503.13,1003.606392
2022-02-01,38491.6,39309.84,38025.31,38720,1188.624477
2022-02-02,38719.99,38887.76,36601.75,36931,936.013277
2022-02-03,36933.07,37377.53,36262.39,37332.71,779.592657
2022-02-04,37310.03,41760.21,37045.33,41580.92,1228.32092
2022-02-05,41605.1,41957.28,40962.34,41417.74,661.066232
2022-02-06,41406.12,42700,41141.25,42401.99,413.24636
2022-02-07,42403.98,44539.02,41685.16,43868.86,1168.81546
2022-02-08,43878.13,45520.37,42707.16,44087.73,1287.708703
2022-02-09,44093.33,44848.48,43157.88,44412.03,749.068281
2022-02-10,44408.4,45851.22,43217.37,43519.29,1309.634875
2022-02-11,43513.08,43975.63,41980.01,42404.06,1143.604038
2022-02-12,42393.97,43049.5,41753.43,42209.74,407.554761
2022-02-13,42248.04,42782,41885.12,42075.13,344.511372
2022-02-14,42083.51,42852.45,41560,42549.3,623.246757
2022-02-15,42556.38,44775.12,42452.51,44563.14,701.729999
2022-02-16,44577.65,44585.24,43331.71,43886.41,611.768273
2022-02-17,43886.41,44188.37,40075.37,40565.44,1184.664265
2022-02-18,40545.31,40987.44,39454.41,39990.89,695.740361
2022-02-19,39993.61,41126.49,39659.4,40113.38,346.981245
2022-02-20,40111.24,40140.3,38006.12,38388.3,510.782791
2022-02-21,38408.22,39499.99,36828.57,37040.02,1330.665655
2022-02-22,37042.79,38445.03,36373.73,38270.72,1108.345967
2022-02-23,38249.79,39269.22,37074.51,37262.9,729.406681
2022-02-24,37264.5,39700,34317.34,38353.39,2174.399617
2022-02-25,38351.47,39723.76,38012.92,39250.54,1041.47969
2022-02-26,39237.86,40296.05,38563.8,39127.52,500.131534
2022-02-27,39137.12,39884.49,37010.72,37716.51,664.996607
2022-02-28,37713.31,44259.41,37450.32,43189.19,1349.89564
2022-03-01,43182.27,45000,42815.84,44425.92,1124.548908
2022-03-02,44438.31,45321.42,43349.4,43938.21,934.456072
2022-03-03,43919.29,44103.62,41822.98,42480.51,842.355459
2022-03-04,42458.89,42537.99,38568.18,39148.05,1185.674289
2022-03-05,39159.26,39631.34,38592.12,39414.71,416.984783
2022-03-06,39405.86,39720.38,38101.93,38413.96,563.363085
2022-03-07,38424.08,39552.31,37166.01,38002.88,1032.060972
2022-03-08,37992.63,39371,37862.34,38739.44,948.977563
2022-03-09,38739.44,42590.08,38658.51,41972.23,1362.713712
2022-03-10,41959.42,42046.78,38510,39428.5,1483.491605
2022-03-11,39431.88,40250,38200.2,38731.58,998.647365
2022-03-12,38733.39,39439.78,38663.37,38838.02,315.983177
2022-03-13,38806.22,39324.4,37580,37789.62,459.379209
2022-03-14,37794.01,39917.89,37572.51,39686.63,765.217603
2022-03-15,39671.94,39900,38139.49,39302.64,787.197899
2022-03-16,39291.58,41700,38844,41136.96,1940.857631
2022-03-17,41132.44,41479.42,40500,40943.81,540.422488
2022-03-18,40941.75,42364.12,40174.08,41766.97,725.998322
2022-03-19,41781.12,42417,41491.02,42228.92,419.01909
2022-03-20,42231.04,42310.99,40925.92,41285.34,404.970037
2022-03-21,41284.7,41560.78,40509.08,41012.45,629.065295
2022-03-22,41005.65,43347,40896.55,42378.05,1042.58418
2022-03-23,42383.11,43026.05,41768.85,42898.89,802.924895
2022-03-24,42899.5,44248.46,42565.6,44013.99,911.645994
2022-03-25,44019.02,45112.84,43596.62,44331.24,619.532729
2022-03-26,44333.52,44808.77,44063.29,44546.27,223.055913
2022-03-27,44546.27,46952.16,44445.55,46853.23,689.819719
2022-03-28,46843.06,48223.41,46681.21,47129.22,914.412886
2022-03-29,47133.22,48109.83,46981.87,47455.46,581.00516
2022-03-30,47459.87,47719.21,46548.76,47081.55,557.140927
2022-03-31,47079.87,47631.47,45187.42,45538.09,650.804462
2022-04-01,45523.9,46726.48,44244.26,46294.38,737.132099
2022-04-02,46302.46,47221.58,45640.69,45819.19,523.204441
2022-04-03,45816.89,47468.61,45550.81,46424.88,498.63344
2022-04-04,46423.6,46893.53,45126.58,46586.91,710.260793
2022-04-05,46597.67,47196.13,45375.5,45510.88,673.974797
2022-04-06,45507.33,45516.48,43115.52,43183.88,1113.88676
2022-04-07,43172.02,43902.31,42737.09,43452.64,623.652361
2022-04-08,43440,43983.5,42113.47,42265.71,802.752852
2022-04-09,42255.54,42807.2,42133.11,42757.07,250.531881
2022-04-10,42759.24,43426.23,41892.1,42159.82,436.24758
2022-04-11,42166.35,42418.98,39215.26,39540.55,1300.525191
2022-04-12,39530.8,40700.99,39263.15,40080.65,1280.747807
2022-04-13,40080.65,41570.02,39589.32,41144.86,1189.785225
2022-04-14,41151.48,41500,39572.24,39946.93,661.007399
2022-04-15,39945.91,40861.77,39771.18,40564.17,542.405087
2022-04-16,40562.26,40706.17,40005.67,40382.33,359.322022
2022-04-17,40389.05,40607,39559.32,39681.76,525.209283
2022-04-18,39681.63,41100,38541.31,40811.04,1260.086581
2022-04-19,40811.12,41800,40568.67,41496.82,612.409258
2022-04-20,41501.19,42205.43,40900,41372.38,678.127661
2022-04-21,41368.2,42984.15,39771.6,40483.33,1091.012495
2022-04-22,40482.63,40799.14,39172.34,39700.53,879.526962
2022-04-23,39708.86,39984.61,39290.16,39447.86,302.742514
2022-04-24,39451.85,39948.83,38981.05,39464.48,503.595694
2022-04-25,39455.59,40619.42,38208.21,40430,1396.335862
2022-04-26,40430,40804.22,37700,38114.88,1248.447339
2022-04-27,38113.22,39470.07,37875.37,39233.75,981.779969
2022-04-28,39242.8,40379.84,38869.44,39745.26,912.560331
2022-04-29,39740.07,39922.69,38172.21,38595.67,784.378759
2022-04-30,38595.79,38784.73,37588,37634.39,417.928965
2022-05-01,37636.46,38676.09,37396.09,38469.55,597.610156
2022-05-02,38471.49,39162.85,38037.28,38517.84,780.86871
2022-05-03,38519.69,38641.84,37517.66,37719.58,628.279118
2022-05-04,37724.19,40020,37655.82,39689.62,935.559527
2022-05-05,39682.36,39838.15,35605.89,36540,1456.500779
2022-05-06,36547.34,36673.25,35253.47,36004.58,1117.501362
2022-05-07,36007.45,36128.72,34777,35464.39,538.449295
2022-05-08,35463.49,35504.42,33710,34033.74,1027.118597
2022-05-09,34039.3,34227.71,30047.25,30080.85,3055.630711
2022-05-10,30071.85,32640.49,29735.97,31023.27,4088.136174
2022-05-11,31002.2,32126.51,27700,28977.8,5058.867412
2022-05-12,28974.81,30091.55,25455.46,28914.38,3863.93028
2022-05-13,28947.63,30980,28673.9,29232.45,2011.238246
2022-05-14,29228.07,30290.64,28577.93,30040,836.939375
2022-05-15,30045.08,31415.48,29438.41,31293.32,926.199765
2022-05-16,31289.49,31303.29,29050.01,29839.05,1758.636252
2022-05-17,29837.15,30733,29421.8,30410.15,1182.328391
2022-05-18,30413.2,30676.9,28612.14,28690.3,1707.384353
2022-05-19,28666.61,30534.6,28650.43,30284.34,1451.018525
2022-05-20,30283.67,30726.41,28692.45,29172.8,1703.357056
2022-05-21,29172.71,29614.37,28899.99,29409.35,529.404171
2022-05-22,29409.36,30456.52,29188.8,30268.03,810.473078
2022-05-23,30264.41,30634.92,28843.86,29084.37,1577.687867
2022-05-24,29084.12,29824.27,28638.51,29635.6,1221.469809
2022-05-25,29633.44,30184.03,29308.57,29507.5,1268.003982
2022-05-26,29507.97,29857.35,28002,29167.72,2190.722154
2022-05-27,29165.99,29359.37,28242.84,28593.31,2106.896743
2022-05-28,28594.78,29233.2,28496.56,28998.65,528.686749
2022-05-29,28998.38,29555,28807.39,29444.74,669.827836
2022-05-30,29441.5,32193.14,29274.55,31718.42,2303.282285
2022-05-31,31719.84,32409.14,31197.67,31775.65,1727.263701
2022-06-01,31780.97,31968.84,29304.62,29782.58,1963.846259
2022-06-02,29789.39,30671.2,29551.69,30430.04,1334.631241
2022-06-03,30431.66,30672.66,29250,29671.45,1370.383816
2022-06-04,29674.13,29951.53,29451.93,29846.27,590.890077
2022-06-05,29842.72,30155,29509.5,29890.97,682.416744
2022-06-06,29898.77,31740,29864.25,31348,1624.616346
2022-06-07,31348.37,31565.82,29200,31098.93,2235.830679
2022-06-08,31106.67,31300.32,29821.9,30181.34,1403.920689
2022-06-09,30177.93,30683.94,29906.44,30077.71,943.713132
2022-06-10,30085.12,30347.34,28828.26,29062.58,1344.563633
2022-06-11,29061.94,29405.28,28080.27,28380,1000.592149
2022-06-12,28396.21,28507.4,26532.7,26551.52,1431.531194
2022-06-13,26540.99,26850.01,21901,22460.52,5761.393708
2022-06-14,22460.51,23314.09,20804.91,22104.28,4565.972666
2022-06-15,22116.83,22762.04,20078,22568.58,4511.196383
2022-06-16,22551.11,22985,20200.8,20376.76,1982.500319
2022-06-17,20372.34,21320.42,20220,20442.23,1322.618168
2022-06-18,20443.61,20743.62,17594.94,18949.08,3410.396007
2022-06-19,18942.29,20799.03,17925.03,20558.14,2474.201153
2022-06-20,20542.83,21038.89,19601.9,20539.82,2084.194444
2022-06-21,20545.99,21702.52,20333,20704.85,2175.645367
2022-06-22,20702.68,20874.34,19742.25,19973.04,3263.279828
2022-06-23,19971.75,21226.32,19863.77,21091.3,3659.16487
2022-06-24,21094.63,21534.33,20719.39,21218.44,3115.210891
2022-06-25,21224.95,21595.71,20896.85,21469.62,2028.347001
2022-06-26,21475.55,21878.02,20955,21026.26,1928.11807
2022-06-27,21027.21,21522.61,20478.28,20722.93,2682.93546
2022-06-28,20722.28,21190,20171.01,20253.07,5362.945114
2022-06-29,20250.83,20420.92,19832.92,20099.67,7099.4662
2022-06-30,20099.5,20145.32,18612,19937.23,8521.844238
2022-07-01,19935.53,20896.36,18940,19256.75,9747.183616
2022-07-02,19261.58,19441.9,18956.79,19226.53,3913.931431
2022-07-03,19227.69,19625.32,18752.98,19290.68,3275.136164
2022-07-04,19292.88,20320,19034.13,20212.61,6404.379456
2022-07-05,20212.61,20728.5,19281.37,20157.22,9137.287715
2022-07-06,20155.19,20650,19734.34,20544.74,8316.786804
2022-07-07,20544.75,21835,20233,21615.25,8114.680857
2022-07-08,21619.66,22500.59,21172.41,21595.99,8915.04836
2022-07-09,21590.64,21980.88,21313.66,21581.42,5401.384965
2022-07-10,21581.54,21593.11,20632.99,20844.56,4889.43878
2022-07-11,20848.48,20851.78,19865.21,19946.01,7244.704395
2022-07-12,19942.06,20044.29,19226,19308.37,7402.306533
2022-07-13,19308.37,20326.63,18900,20219.7,9517.12487
2022-07-14,20220.27,20879.17,19588.9,20576.51,10528.844911
2022-07-15,20576.5,21191.81,20367.46,20825.45,7202.691179
2022-07-16,20824.72,21575.34,20477.03,21190.34,4799.276054
2022-07-17,21187.66,21657.49,20751.81,20798.5,4969.886569
2022-07-18,20796.23,22757.94,20754.57,22422.05,11288.740977
2022-07-19,22433.81,23800,21583.97,23392.19,15605.613865
2022-07-20,23392.18,24275.94,22915,23225.6,15777.664581
2022-07-21,23223.33,23431.71,22342.28,23151.58,10100.976224
2022-07-22,23154.89,23758.46,22507.15,22684.3,7196.81416
2022-07-23,22688.58,23000,21950,22449.31,4638.197531
2022-07-24,22456,23020,22266,22591.28,5182.093999
2022-07-25,22585.88,22670.5,21258.06,21316.22,7308.42268
2022-07-26,21309.85,21348.34,20714.96,21255.55,5882.288373
2022-07-27,21258.08,23113.54,21041.4,22958.18,9128.985083
2022-07-28,22961.96,24199.98,22583.33,23849.44,10025.430938
2022-07-29,23852.08,24439,23433.85,23782.99,8152.005981
2022-07-30,23785.01,24683.54,23510.47,23650.19,7101.064772
2022-07-31,23650.19,24198.18,23232.29,23304.65,5804.269434
2022-08-01,23308.38,23508.47,22851.9,23275.88,6179.686676
2022-08-02,23275.68,23466.18,22661.29,22990.75,7307.487244
2022-08-03,22984.53,23638.99,22689.49,22824.55,8164.154704
2022-08-04,22820,23226.61,22404.47,22622.27,7171.334543
2022-08-05,22622.26,23477.06,22589.01,23317.38,6663.063846
2022-08-06,23319.06,23355.18,22910.75,22959.28,3220.410148
2022-08-07,22955.27,23400,22854.66,23177.81,2738.6153
2022-08-08,23176.28,24252.12,23157.35,23816.87,6080.608533
2022-08-09,23812.12,23931.65,22875,23155.85,5809.397123
2022-08-10,23155.06,24227.11,22659.4,23964.88,7793.976708
2022-08-11,23964.5,24922.58,23866.8,23940.07,9575.106603
2022-08-12,23948.03,24466.92,23596.36,24412.39,6708.131073
2022-08-13,24414.63,24900.55,24295.8,24458.58,6260.78911
2022-08-14,24458.57,25036.1,24151.07,24315.55,5005.868863
2022-08-15,24317.93,25214.66,23780,24096.82,9307.658862
2022-08-16,24096.25,24260.97,23676.4,23855.35,7287.205811
2022-08-17,23858.1,24445.57,23180,23335.92,7570.169176
2022-08-18,23338.66,23599.71,23111.22,23198.25,3614.123878
2022-08-19,23193.46,23207.34,20785.22,20829.32,13898.420049
2022-08-20,20832.79,21363.46,20761.75,21141.95,8426.332255
2022-08-21,21142.87,21781.64,21067.48,21512.28,6606.500788
2022-08-22,21511.43,21536.56,20890.32,21397,7700.004849
2022-08-23,21397,21679.73,20889.11,21528.61,7192.344421
2022-08-24,21524.52,21890.76,21147.7,21367.42,8260.057259
2022-08-25,21367.42,21814.51,21311.63,21558.82,6057.432628
2022-08-26,21558.36,21872.35,20110,20243.48,13095.06348
2022-08-27,20241.84,20380.32,19800,20039.86,8309.563465
2022-08-28,20038.74,20158,19520.19,19552.34,5250.261734
2022-08-29,19555.69,20419,19544.89,20290,7323.765069
2022-08-30,20289.97,20578,19541.13,19812.65,9641.439173
2022-08-31,19812.65,20486.06,19801.13,20060.32,7300.808548
2022-09-01,20051.81,20205.83,19564.86,20132.97,7529.674053
2022-09-02,20132.5,20444,19757.72,19954.16,7392.679014
2022-09-03,19950.63,20054.69,19658.04,19832.06,3077.135497
2022-09-04,19834.87,20030.89,19587.86,20002.38,3712.178165
2022-09-05,19998.77,20058,19635.96,19795.12,4817.489036
2022-09-06,19795.12,20180.5,18668.9,18790.39,11753.830278
2022-09-07,18789.4,19462.02,18534.06,19290.53,8092.183326
2022-09-08,19290.53,19457.69,19012.7,19322.54,8670.453356
2022-09-09,19322.54,21595.12,19293.64,21360.97,13177.780815
2022-09-10,21365.97,21812.35,21128.39,21650.6,6646.287573
2022-09-11,21651.59,21866.5,21359.15,21830,6563.895242
