date,open,high,low,close,volume
2021-03-30,193.54,200,190,195.73,25008.6364
2021-03-31,195.73,199,187.12,196.89,17405.94706
2021-04-01,197.4,204.88,193.93,202.86,28745.08839
2021-04-02,202.8,213.63,200.24,211.45,35844.64316
2021-04-03,211.44,217.81,195.03,195.46,26860.92012
2021-04-04,195.41,204.77,192.39,202.16,16117.92993
2021-04-05,202.16,225.12,198.14,221.47,41677.14439
2021-04-06,221.47,244.72,213.2,236.77,62558.79995
2021-04-07,236.79,244.9,210.01,219.44,63749.26459
2021-04-08,219.07,230,217.02,226.51,27407.80454
2021-04-09,226.44,228.95,218.92,220.65,17100.00698
2021-04-10,221,256.49,219.02,256.17,50184.72524
2021-04-11,256.46,263.19,243.72,252.5,43921.12299
2021-04-12,252.05,258.75,240.07,244.56,24743.03867
2021-04-13,244.54,273.4,244.49,267.63,45791.01561
2021-04-14,267.82,283.12,254.8,279.18,52183.47357
2021-04-15,279.23,291.05,266.22,286.31,38687.05083
2021-04-16,286.91,317.28,265,309.02,87247.94537
2021-04-17,308.75,339.24,295.69,301.1,71718.15009
2021-04-18,301.4,305.18,245,273.84,76188.41426
2021-04-19,273.73,282.5,250.24,261.68,50404.32329
2021-04-20,261.12,277,212,261.2,63860.20974
2021-04-21,261.13,276.89,251,257.73,42905.23656
2021-04-22,258.46,289.63,240,252.75,68353.81605
2021-04-23,252.83,257.01,205.38,241.59,52108.15083
2021-04-24,241.59,241.74,220.91,225.25,19217.91527
2021-04-25,225.6,236.83,211.27,223.66,20569.25336
2021-04-26,223.77,248.43,221.66,247.88,27805.60532
2021-04-27,247.61,263.36,244,259.88,23750.36596
2021-04-28,259.85,267.07,248.15,259.06,22042.38054
2021-04-29,258.92,262.89,248.68,255.43,15012.63639
2021-04-30,255.45,273.82,252.89,271.59,24161.19758
2021-05-01,271.37,278.68,266.29,277.09,18245.22105
2021-05-02,277.08,277.97,265.13,269.09,19986.33928
2021-05-03,268.95,300,268.5,294.56,49994.73684
2021-05-04,295.25,327.99,272.51,305.44,84469.49846
2021-05-05,305.27,360,300.88,356.53,105489.46412
2021-05-06,356.31,365.08,318.57,354.5,83750.55396
2021-05-07,354.74,373,333.07,345.17,68682.43678
2021-05-08,345.36,357,334.53,348.3,28869.0952
2021-05-09,347.8,389.41,334.44,388.35,54590.77316
2021-05-10,388.25,415,330.42,359.28,104972.56898
2021-05-11,359.64,381.24,345.17,378.31,48061.68035
2021-05-12,378.44,394.68,300.65,310.22,71793.86726
2021-05-13,309.84,335.42,291.73,318,69441.48159
2021-05-14,318,339.33,308.58,326.58,35462.41371
2021-05-15,326.43,331.93,296.73,300.24,25770.87847
2021-05-16,300.42,323.96,279.38,296.25,36044.73202
2021-05-17,296.19,296.52,261.57,281.31,38835.99297
2021-05-18,281.49,318.25,278.6,294.31,62177.3241
2021-05-19,294.27,301,10,186.47,105815.42454
2021-05-20,186.84,225.41,167,210.95,80253.05498
2021-05-21,211.24,219.37,156.69,180.41,65716.63629
2021-05-22,180.18,184.82,161.9,169.49,38894.78858
2021-05-23,169.23,176.39,118,142.67,85830.76581
2021-05-24,142.94,185.43,139.57,185.43,60005.83871
2021-05-25,185.43,195,167.27,184,42545.68802
2021-05-26,184,204.6,179.77,199.3,47703.26242
2021-05-27,199.17,209,180.34,194.4,41480.74528
2021-05-28,194.4,198.97,165.43,177.34,52362.13594
2021-05-29,177.25,188.64,157.71,163.99,48514.27865
2021-05-30,164.14,181.18,155.23,170.82,23851.52397
2021-05-31,170.56,188.53,163.76,188.08,20972.63456
2021-06-01,188.08,193.29,175.96,182.82,19954.11513
2021-06-02,183.41,191.42,178.4,187.15,16140.73403
2021-06-03,187.15,197.63,182.15,193.4,16742.66237
2021-06-04,193.45,193.68,169.19,178.63,21212.80924
2021-06-05,178.77,185.6,167.68,172.98,14875.22526
2021-06-06,172.97,180.07,172.33,176.38,11407.71162
2021-06-07,176.38,182.29,159.99,161.82,16109.79333
2021-06-08,161.88,164.45,145.11,161.07,27699.14201
2021-06-09,160.43,173.34,152.55,172.62,20436.42552
2021-06-10,172.61,174.76,162.28,168.17,13135.36227
2021-06-11,168.43,173.75,160.5,162.45,16363.44322
2021-06-12,162.95,164.31,154.18,161.91,10489.00117
2021-06-13,162.31,171.67,156.54,170.99,10203.78583
2021-06-14,171.21,180.14,166.37,179.99,16405.48489
2021-06-15,180,181.31,172.3,175.26,27024.15185
2021-06-16,175,177.25,164.47,166.37,16994.0172
2021-06-17,166.49,173.4,162.95,167.07,12124.22978
2021-06-18,167.23,167.37,151.48,156.19,10959.24725
2021-06-19,156.28,160.82,152.41,152.81,7338.27187
2021-06-20,152.5,156.16,143.86,154.83,12303.1344
2021-06-21,154.96,155.42,124.04,124.4,37509.75144
2021-06-22,124.38,130.84,105,119.8,41262.93022
2021-06-23,119.61,133.8,115.63,129.11,24970.92033
2021-06-24,129.17,137.34,123.73,134.5,11864.5642
2021-06-25,134.66,138.42,124.32,125.16,15311.40893
2021-06-26,124.94,129.37,118.72,126.77,13840.38263
2021-06-27,126.81,132.71,124.76,132.61,9344.19662
2021-06-28,132.66,139.58,129.9,137.58,13262.71751
2021-06-29,137.74,149.23,137.27,144.2,21165.48955
2021-06-30,144.23,146.92,136.12,144.33,14403.98732
2021-07-01,144.16,144.38,134.22,137.21,9854.53255
2021-07-02,137.19,138.93,130.58,136.89,10239.14193
2021-07-03,136.87,141.53,134.62,140.1,8051.81454
2021-07-04,140.2,148.03,136.96,144.92,7365.14928
2021-07-05,144.97,145.02,134.03,137.76,14353.2964
2021-07-06,137.81,142.7,135.7,138.87,19170.84702
2021-07-07,138.9,142.91,137,137.32,18358.85364
2021-07-08,137.29,137.78,127.83,132.08,13994.99032
2021-07-09,131.99,135.83,126.01,134.54,12424.21846
2021-07-10,134.64,136.8,130.41,134.04,6025.01883
2021-07-11,134.22,136.41,132.15,134.17,6743.46429
2021-07-12,134.26,139.73,131.95,133.39,20455.25802
2021-07-13,133.29,134.75,129.47,131.44,10751.23365
2021-07-14,131.46,132.45,123.81,131.06,14061.252
2021-07-15,131.06,133.09,122,125.82,10929.17374
2021-07-16,125.88,127.83,120.39,120.65,11797.73571
2021-07-17,120.66,122.91,117.81,120.03,9038.03251
2021-07-18,120.05,124.1,116.46,119.24,17681.47645
2021-07-19,119.17,120.69,111.87,113.02,10278.15867
2021-07-20,113.19,115.06,103.8,107.29,18400.86184
2021-07-21,107.36,119.25,105.11,117.46,18870.75378
2021-07-22,117.8,122.01,115.65,120.74,9214.86696
2021-07-23,120.81,124.84,117.09,124.25,10235.75426
2021-07-24,124.63,127.74,123.42,126.22,16471.25169
2021-07-25,126.21,128.02,123.52,127.51,11479.26198
2021-07-26,127.76,140.78,126.99,131.16,35718.72193
2021-07-27,131.07,135.18,127.47,134.73,14354.42411
2021-07-28,134.78,142.04,132.5,140.53,22967.85853
2021-07-29,140.4,143.16,136.88,141.38,16460.72099
2021-07-30,141.5,145.88,135.97,145.55,21114.19155
2021-07-31,145.6,146.65,141.94,144.42,11433.07005
2021-08-01,144.49,149.83,137.94,140.27,15332.56541
2021-08-02,140.27,145.88,138.81,141.37,13010.56082
2021-08-03,141.28,143.17,135.74,138.43,11609.27057
2021-08-04,138.43,144.44,135.55,142.53,9623.87833
2021-08-05,142.66,145.16,136.2,143.41,15744.36493
2021-08-06,143.74,151,141.91,147.64,20499.49163
2021-08-07,147.97,156.82,147.24,156.09,30069.65545
2021-08-08,156.13,157.71,146.7,149.81,19405.41991
2021-08-09,150.04,170.82,145.4,166.38,38701.98414
2021-08-10,166.35,168.4,158.54,165.36,25492.01598
2021-08-11,165.4,176.13,164.36,170.66,25680.42395
2021-08-12,170.53,179.72,160.7,165.51,24370.7857
2021-08-13,165.47,184.61,164.05,183.37,32698.00903
2021-08-14,183.42,185.1,174.91,183,23716.49783
2021-08-15,183,186.7,175.3,185.02,25516.02159
2021-08-16,185,189.05,176.76,178.07,25221.30575
2021-08-17,178.04,184.43,168.07,168.74,24625.89465
2021-08-18,168.52,174.47,162.95,166.54,15265.33789
2021-08-19,166.66,175.89,162.75,175.57,15628.27703
2021-08-20,175.64,184.2,174.24,183.42,17467.25222
2021-08-21,183.82,184.55,176.73,179.8,16126.49773
2021-08-22,179.86,189.69,178.73,185.89,26971.0156
2021-08-23,186.1,191.8,183.72,187.18,18223.53444
2021-08-24,186.91,188.66,172.5,173.47,28127.08522
2021-08-25,173.44,178.9,169.08,177.94,32702.29119
2021-08-26,177.78,180.21,165.06,167.66,34994.17841
2021-08-27,167.75,176.43,164.67,176.24,24116.76193
2021-08-28,176.32,177.12,171.47,175.64,21244.38367
2021-08-29,175.73,182.71,173.2,174.48,39415.61198
2021-08-30,174.51,176.54,166.6,167.36,42934.16241
2021-08-31,167.36,175.4,165.74,171.61,20110.78257
2021-09-01,171.34,182.73,168.81,180.95,24309.37411
2021-09-02,180.92,187.98,179.47,183.52,24151.83663
2021-09-03,183.44,217.75,179.91,212.93,70152.42999
2021-09-04,213.25,225.21,208.5,211.92,92721.60253
2021-09-05,212.21,232.67,210.61,232.45,102560.08412
2021-09-06,232.55,232.6,215.2,219.35,65234.6316
2021-09-07,219.49,221.97,162.75,178.43,122406.79887
2021-09-08,178.33,189.04,169.37,179.5,68956.34266
2021-09-09,179.81,188.79,176.45,180.29,108259.56063
2021-09-10,180.32,187.37,170.88,174.19,43184.12011
2021-09-11,174.1,186.15,173.44,178.38,50362.44538
2021-09-12,178.52,186.1,175.16,183.08,34706.90684
2021-09-13,183.13,241.98,170.94,179.25,187112.64275
2021-09-14,179.51,189,176.06,183.14,26893.67404
2021-09-15,183.26,191.9,179.77,189.21,26420.04601
2021-09-16,189.36,195.37,181.6,185.26,33845.6022
2021-09-17,185.26,190.54,177.61,179.87,16732.95823
2021-09-18,179.87,185.91,177.93,181.51,10192.48655
2021-09-19,181.27,181.67,172.31,175.6,7961.69924
2021-09-20,175.92,175.92,153.47,156.36,25497.69344
2021-09-21,157.12,162.19,144.67,148.36,24424.98216
2021-09-22,148.57,161.91,145.39,161.49,25587.31715
2021-09-23,161.12,165,157.32,163.84,15193.25486
2021-09-24,163.83,166.67,141.67,152.36,29172.85985
2021-09-25,152.26,156.09,148.95,151.06,15214.73024
2021-09-26,151.05,153.44,142.02,150.9,15360.25444
2021-09-27,150.78,154.99,144.88,145.06,9912.16207
2021-09-28,144.99,148.82,140,140.56,14783.02292
2021-09-29,140.48,150.23,139.83,144.92,12291.41495
2021-09-30,144.7,154.4,144.08,153.05,14059.25389
2021-10-01,153.25,168.14,151.02,166.32,16294.72885
2021-10-02,166.21,172.84,164.63,169.27,11655.9808
2021-10-03,168.88,174.99,165.86,170.56,13870.32682
2021-10-04,170.52,170.84,161.5,167.69,14597.35455
2021-10-05,167.7,175.44,166.78,173.72,17741.99778
2021-10-06,173.79,183.06,163.87,178.54,29683.67841
2021-10-07,178.52,187,173.42,178.48,21948.51407
2021-10-08,178.53,183.48,174.51,176.09,28079.81977
2021-10-09,176.14,182.97,174.49,179.93,24056.52074
2021-10-10,179.97,184.05,174.11,174.84,21512.34248
2021-10-11,174.77,185.36,172.39,179.39,21773.63141
2021-10-12,179.2,179.37,166.67,172.57,21221.5067
2021-10-13,172.68,179.74,167.64,177.72,36536.8288
2021-10-14,177.76,186.67,176.95,181.47,53431.25332
2021-10-15,181.34,192.77,176.6,189.63,67985.54409
2021-10-16,189.64,192.55,185,186.07,32651.26645
2021-10-17,186.14,188.06,176.67,183.78,22749.93148
2021-10-18,183.75,187.5,178.45,185.53,34236.22981
2021-10-19,185.66,191.58,183.29,188.8,24239.44074
2021-10-20,188.78,209.43,185.75,207.31,53224.64504
2021-10-21,207.45,214.7,194.9,196.78,52283.19199
2021-10-22,196.88,201.44,187.98,191.01,30320.89335
2021-10-23,191.04,197.89,188.92,196.32,18205.27199
2021-10-24,196.33,199.87,185.39,190.38,28736.31952
2021-10-25,190.37,197.35,189.71,195.44,17092.33134
2021-10-26,195.48,199.29,190.25,197.43,22566.51909
2021-10-27,197.62,204.93,171.87,179.34,55865.8297
2021-10-28,179.42,194.55,177.78,189.84,39525.99611
2021-10-29,189.84,198.67,188.25,196.7,26835.08173
2021-10-30,196.86,197.16,186.68,190.33,23200.90138
2021-10-31,190.48,195.31,186.84,191.89,21403.70921
2021-11-01,191.89,201.26,188.05,197.87,28716.6355
2021-11-02,197.84,205,195.14,201.03,28394.87622
2021-11-03,201.06,209.44,197.55,207.23,36667.05912
2021-11-04,207.19,207.31,196.36,202.89,28654.68373
2021-11-05,202.87,203.37,196.94,199.43,18530.10022
2021-11-06,199.15,201.35,191.2,197.81,15680.58232
2021-11-07,197.7,202.21,197.19,202.21,27397.05528
2021-11-08,202.22,229.95,202.22,229.04,72983.13957
2021-11-09,229.13,274.59,226.7,261.83,211527.4276
2021-11-10,261.92,295.38,251.66,260.84,198011.87339
2021-11-11,260.03,274.21,250.82,262.45,68662.97804
2021-11-12,262.35,284.17,243.8,251.17,137692.11309
2021-11-13,251,264.13,245.38,257.96,68645.84586
2021-11-14,257.69,279.61,248.53,279.36,68394.27725
2021-11-15,279.5,281.35,259.17,263.22,51140.43116
2021-11-16,263.08,263.26,223.32,230.41,109392.59468
2021-11-17,230.23,235.53,218.2,229.76,48199.42104
2021-11-18,229.76,232.48,199.6,204.32,61967.17997
2021-11-19,204.31,221.56,199.7,217.98,36831.52842
2021-11-20,218.02,227.86,212.81,226.87,29799.59027
2021-11-21,227.03,230.79,219.86,221.79,25090.64974
2021-11-22,221.58,221.9,205.46,209.12,30101.8136
2021-11-23,209.08,218.89,205.3,216.45,23198.20254
2021-11-24,216.44,217.76,205.94,212.46,25129.76672
2021-11-25,212.35,229.84,210.95,223.11,58925.55455
2021-11-26,223.08,225.1,190.15,195.87,61271.18585
2021-11-27,195.76,200.87,190.71,195.46,26333.14318
2021-11-28,195.19,200.11,182.32,199.59,25441.24981
2021-11-29,199.98,209.79,195.49,205.98,25133.43756
2021-11-30,205.79,220.09,197.78,207.85,29102.77044
2021-12-01,207.74,217.92,205.36,208.96,28526.0534
2021-12-02,208.99,210.09,200.45,203.58,20633.99082
2021-12-03,203.58,208.23,180,188.23,28352.61529
2021-12-04,188.16,189.37,130,162.74,94721.2339
2021-12-05,162.95,165.21,148.4,156.49,52615.61344
2021-12-06,156.37,164.73,141.54,161.76,36899.81143
2021-12-07,161.66,165.92,158.44,161.95,20749.15625
2021-12-08,162.07,170.45,156.17,165.18,37259.01626
2021-12-09,165.24,167.16,151.32,151.7,25558.73595
2021-12-10,151.48,159.76,147.64,148.42,19745.44957
2021-12-11,148.57,159.51,145.77,158.08,19961.64455
2021-12-12,158.15,162.99,153.33,158.98,13032.29463
2021-12-13,159.1,159.99,142.85,144.49,18888.26686
2021-12-14,144.7,151.88,143.03,150.55,13350.33295
2021-12-15,150.6,155.1,141.72,153.47,17261.92633
2021-12-16,153.73,156.67,148.61,148.98,10610.4258
2021-12-17,148.92,150.31,141.25,143.97,13343.90388
2021-12-18,143.98,150.36,142.88,148.67,6823.53334
2021-12-19,148.67,161.15,147.71,153.02,23456.98509
2021-12-20,153.4,157.47,145.24,152.73,14826.09035
2021-12-21,152.74,156.35,149.27,154.89,13954.81964
2021-12-22,154.97,160.27,153.01,155.56,18545.83009
2021-12-23,155.65,165.2,153.15,163.49,19576.0522
2021-12-24,163.8,166.83,160.27,161.14,15094.36065
2021-12-25,161.16,163.67,157.55,157.82,9689.68738
2021-12-26,157.93,158.51,153.1,155.96,27236.40415
2021-12-27,155.96,161.27,154.71,155.8,22861.68108
2021-12-28,155.8,155.98,144.62,145.77,31111.28536
2021-12-29,145.77,150.96,144.25,145.41,28447.14875
2021-12-30,145.51,149.97,142.77,148.1,17302.61361
2021-12-31,147.9,152.77,143.71,146.12,15485.15511
2022-01-01,146.32,150.99,146.17,150.84,8346.6249
2022-01-02,150.87,153.33,147.91,151.25,6609.95889
2022-01-03,151.18,151.18,146.12,148.43,8682.8959
2022-01-04,148.49,151.56,145.29,146.46,12203.94697
2022-01-05,146.47,149.94,130,135.22,17916.43359
2022-01-06,135.37,138,132.57,136.03,15741.57725
2022-01-07,135.85,136.46,125.98,131.43,20220.52302
2022-01-08,131.49,134.67,124.97,129.49,20511.14044
2022-01-09,129.37,132.57,127.85,130.95,6964.99912
2022-01-10,130.85,131.48,120.67,126.71,16016.00681
2022-01-11,126.63,133.62,125.79,131.73,14959.96844
2022-01-12,131.67,142.24,131,142,13396.79435
2022-01-13,141.9,142.36,134.63,136.45,13935.33803
2022-01-14,136.86,146.71,136.16,144.79,18769.00788
2022-01-15,144.88,150.69,144.21,147.87,19939.94322
2022-01-16,147.79,149.12,143.31,146.42,12443.55302
2022-01-17,146.53,153.89,144.2,151.2,39409.97405
2022-01-18,151.3,153.4,138.69,141.65,19383.98447
2022-01-19,141.65,142.96,133.22,136.18,13165.85587
2022-01-20,136.37,142.85,128.88,129.88,11322.54981
2022-01-21,129.64,131.05,110,114.63,36308.76154
2022-01-22,114.41,116.98,96.55,108.15,67015.12242
2022-01-23,108.6,112.73,105.68,112.41,22415.49373
2022-01-24,112.29,112.29,97.5,109.69,45528.32358
2022-01-25,109.68,109.98,105.08,107.93,13529.57397
2022-01-26,107.99,116.66,104.74,106.9,21730.05148
2022-01-27,106.89,109.96,102.98,106.9,19978.51097
2022-01-28,106.94,110.09,105.27,109.54,25774.23439
2022-01-29,109.33,112.36,107.54,110.72,20228.23155
2022-01-30,110.6,112.26,107.11,108.54,15611.8313
2022-01-31,108.71,111.38,104.38,109.53,19749.8441
2022-02-01,109.45,116.94,108.32,115.25,25162.17356
2022-02-02,115.09,116.13,107.44,108.38,15169.64855
2022-02-03,108.36,111.14,105.45,111.05,13958.5242
2022-02-04,111.07,121.46,108.78,121.43,30580.80205
2022-02-05,121.46,123.92,118.92,121.82,21187.69275
2022-02-06,122,128.14,120.7,127.73,22335.05045
2022-02-07,127.75,139.94,125.12,137.4,31728.7684
2022-02-08,137.58,142.95,130.63,133.84,39837.84905
2022-02-09,133.87,141.01,132.13,140.09,31266.7574
2022-02-10,140.16,143.92,134.16,134.75,36705.53465
2022-02-11,134.58,134.86,124.99,125.69,28539.1879
2022-02-12,125.7,127.69,120.96,126.6,16294.63445
2022-02-13,126.6,128.88,123.59,125.62,19988.54326
2022-02-14,125.66,127,121.47,124.56,11893.41089
2022-02-15,124.86,132.58,124.22,131.7,17701.91058
2022-02-16,131.47,131.9,125.48,127.62,11918.99035
2022-02-17,127.84,129.03,114.88,116.46,24416.19726
2022-02-18,116.34,123.69,114.18,115.01,30379.03034
2022-02-19,114.84,117.18,113.07,115.6,12518.2863
2022-02-20,115.65,115.65,108.47,110.49,11469.97586
2022-02-21,110.73,114.6,102.09,102.92,40157.35977
2022-02-22,102.89,107.87,100.29,107.46,42827.87477
2022-02-23,107.58,111.5,105.01,105.43,14697.57063
2022-02-24,105.49,107.83,91.61,104.12,47103.54301
2022-02-25,103.94,110.79,101.66,109.2,15358.76576
2022-02-26,109.46,115.1,106.59,108.39,15634.58901
2022-02-27,108.27,110.13,101.29,102.95,14206.22006
2022-02-28,102.9,113.94,101.25,113.73,19248.69678
2022-03-01,113.7,116.08,109.94,112.56,17726.28236
2022-03-02,112.54,114.74,109.23,110.47,17285.10371
2022-03-03,110.44,113.07,107.96,111.87,22699.93491
2022-03-04,111.84,112.72,99,101.04,18933.70947
2022-03-05,100.96,105.36,99.42,104.96,8271.23572
2022-03-06,104.88,105.87,100.74,101,11214.90229
2022-03-07,101.11,103.9,96.27,98.38,17455.62317
2022-03-08,98.31,102.56,97.81,100.73,17888.04418
2022-03-09,100.78,109.38,100.45,107.02,16006.22658
2022-03-10,106.91,107.1,99.65,102.52,16643.12235
2022-03-11,102.66,107,99.67,104.55,14941.85108
2022-03-12,104.61,107.96,104.61,105.41,7163.89685
2022-03-13,105.28,107.4,101.04,101.73,7333.40617
2022-03-14,101.64,106.32,100.87,105.49,13442.83745
2022-03-15,105.5,108.66,102.49,106.93,11676.63463
2022-03-16,107.08,112.17,105.67,111.44,21115.76328
2022-03-17,111.33,111.74,108.63,110.29,8591.55171
2022-03-18,110.28,113.02,107.75,112.13,10620.75059
2022-03-19,111.91,117.25,111.48,116.76,13843.23072
2022-03-20,116.68,118.54,111.45,114.84,14549.55618
2022-03-21,115,116.78,113.2,116.31,12569.13575
2022-03-22,116.17,123.79,115.67,122.78,22289.82104
2022-03-23,122.86,124.54,118.61,122.48,16577.21924
2022-03-24,122.54,127.77,120.15,126.62,20309.78442
2022-03-25,126.57,127.32,121.62,123.95,11481.64712
2022-03-26,123.93,125.6,121.98,124.93,10403.37886
2022-03-27,124.9,129.8,123.34,129.6,14369.92524
2022-03-28,129.72,132.7,126.74,127.62,17729.80414
2022-03-29,127.64,132.09,127.17,130.06,9355.8328
2022-03-30,130.16,134.13,125.88,131.16,13590.66892
2022-03-31,131.15,132.91,121.25,124,29790.78171
2022-04-01,124.04,126.47,119.21,124.89,9418.76734
2022-04-02,124.65,128.34,123.44,124.95,13317.94756
2022-04-03,124.96,129.54,123.75,128.8,13959.35432
2022-04-04,128.8,128.82,121.3,124.72,13830.70755
2022-04-05,124.81,127.3,122.64,123,8044.71424
2022-04-06,122.82,123.11,111.39,111.66,19927.91154
2022-04-07,111.65,115.04,110.15,114.22,12013.71859
2022-04-08,114.06,115.34,109.54,110.81,12018.65647
2022-04-09,110.68,112.96,110.07,112.69,5279.3034
2022-04-10,112.57,114.48,110.08,110.3,7638.34687
2022-04-11,110.19,110.6,101.93,102.49,10393.53846
2022-04-12,102.54,105.79,101.7,104.94,9700.72303
2022-04-13,104.82,110.86,104.02,110.52,12273.87058
2022-04-14,110.54,112.32,106,107.42,15543.76984
2022-04-15,107.33,112.84,107.1,111.02,8824.96434
2022-04-16,111.04,114.82,110.23,114.33,9770.71853
2022-04-17,114.39,115.14,108.3,108.83,7081.22108
2022-04-18,108.83,111.63,105.3,111.23,12598.41101
2022-04-19,111.3,114.17,110.61,113.93,6746.50508
2022-04-20,113.81,114.12,110.82,111.91,5387.19395
2022-04-21,111.9,114.51,105.36,106.75,15423.81118
2022-04-22,106.7,108.65,104.81,105.29,7821.95167
2022-04-23,105.37,107.21,104.48,105.22,5339.68362
2022-04-24,105.19,105.9,103.51,104.57,4756.94421
2022-04-25,104.59,104.98,98.42,104.55,10691.62016
2022-04-26,104.57,105.41,96.39,98.63,12458.35259
2022-04-27,98.63,101.9,97.72,100.52,6614.81729
2022-04-28,100.53,104.47,99.7,103.35,13172.23733
2022-04-29,103.32,104.39,98.36,100.37,11507.4934
2022-04-30,100.32,101.55,94.11,95.85,9129.18049
2022-05-01,95.79,100,94.45,99.23,8137.78023
2022-05-02,99.24,101.89,98.35,100.63,8117.82252
2022-05-03,100.67,101.34,97.46,99.36,7126.79934
2022-05-04,99.33,107.14,99.08,106.29,10363.84012
2022-05-05,106.2,106.86,94.82,96.89,13960.93001
2022-05-06,96.74,98.31,92.87,96.64,11551.29182
2022-05-07,96.54,97.29,92.6,94.23,6756.42116
2022-05-08,94.34,95.56,91.5,94,11253.33085
2022-05-09,93.92,94.89,75.36,76.23,28567.24634
2022-05-10,76.21,84.92,73.32,80.15,68912.37383
2022-05-11,80.11,82.73,63.94,66.27,86784.40832
2022-05-12,66.29,69.6,52.29,64.2,104342.19272
2022-05-13,64.26,73.07,63.06,67.68,41481.01974
2022-05-14,67.98,70.14,64.09,68.88,22420.55249
2022-05-15,68.79,71.81,65.9,71.51,25146.87783
2022-05-16,71.45,71.45,64.9,67.11,16277.09913
2022-05-17,67.26,73.77,66.91,72.96,14446.9239
2022-05-18,73.01,74.26,65.78,65.86,10681.17573
2022-05-19,66.18,72.55,64.68,72.2,5622.00531
2022-05-20,72.21,73.26,66.69,68.58,6091.82758
2022-05-21,68.56,70.52,67.81,69.75,3176.37021
2022-05-22,69.72,72.38,69.33,71.62,3078.06108
2022-05-23,71.6,73.81,68.3,68.86,8794.58618
2022-05-24,68.99,70.73,66.98,70.33,6120.30578
2022-05-25,70.18,71.51,67.81,68.25,4052.66504
2022-05-26,68.06,68.78,60.37,63.31,10335.65602
2022-05-27,63.49,63.99,60.94,61.44,7189.69363
2022-05-28,61.43,63.93,61.33,63.05,4241.40208
2022-05-29,62.9,64.35,61.79,63.6,4628.37508
2022-05-30,63.54,69.74,63.22,69.1,9628.9287
2022-05-31,69.04,69.69,66.66,68.27,6014.33822
2022-06-01,68.35,70.7,61.73,62.64,9896.02892
2022-06-02,62.66,64.66,62.09,64.46,4926.37896
2022-06-03,64.37,64.87,61.34,62.56,5080.61486
2022-06-04,62.55,64.28,61.36,63.72,3355.81564
2022-06-05,63.77,63.78,61.67,63.2,3696.89685
2022-06-06,63.01,66.38,62.75,64.5,5955.94623
2022-06-07,64.32,65.43,60.18,63.87,4929.87557
2022-06-08,63.79,64.39,61.13,61.41,6087.02269
2022-06-09,61.31,62.31,59.27,60.1,5377.0732
2022-06-10,60.22,60.3,55.7,56.62,4538.43191
2022-06-11,56.6,57.74,51.6,52,8010.75696
2022-06-12,52.14,52.52,47.29,47.88,8261.34263
2022-06-13,47.84,48.16,41,43.44,27277.36235
2022-06-14,43.37,46.38,40.36,46.07,21249.35209
2022-06-15,46.05,50.78,41.6,50.56,21191.1929
2022-06-16,50.57,51.1,44,44.63,14517.76955
2022-06-17,44.76,48.38,44.43,47.52,11256.1507
2022-06-18,47.54,48.26,41.34,47.13,23534.19892
2022-06-19,47.1,56.2,44.87,54.25,62878.73002
2022-06-20,54.17,54.65,51.3,52.77,20988.44507
2022-06-21,52.55,55.57,51.78,53.5,20940.03236
2022-06-22,53.53,53.53,50.5,52.12,10155.33454
2022-06-23,52.02,56.68,51.92,55.81,20204.58294
2022-06-24,55.76,57.27,54.4,55.94,6784.44772
2022-06-25,55.83,59.68,54.59,58.98,10541.86265
2022-06-26,58.88,60.4,56.6,56.64,5732.36639
2022-06-27,56.53,58.51,54.84,55.85,4124.50214
2022-06-28,55.76,56.86,52.53,52.71,7024.31404
2022-06-29,52.58,54.36,51.39,53.39,4056.57581
2022-06-30,53.56,53.95,50.09,53.79,8861.94672
2022-07-01,53.84,56.17,50.06,51.1,12018.02397
2022-07-02,51.07,51.5,49.76,50.41,6156.57389
2022-07-03,50.41,52.23,49.17,50.87,8475.88461
2022-07-04,50.84,52.31,49.66,52.14,8628.21515
2022-07-05,52.19,52.36,47.96,49.72,7385.8947
2022-07-06,49.56,51.1,48.97,50.26,5017.06592
2022-07-07,50.27,52.56,49.73,52.12,8987.47605
2022-07-08,52.21,53.92,50.77,51.34,11563.28722
2022-07-09,51.32,54.71,51.29,54.14,7160.02188
2022-07-10,54.1,55,50.69,52.15,10385.82398
2022-07-11,52.07,52.2,48.23,48.71,10243.76652
2022-07-12,48.67,49.3,47.27,47.35,5812.94854
2022-07-13,47.36,49.63,46.38,49.57,6362.04366
2022-07-14,49.54,51.68,47.93,51.3,3376.48497
2022-07-15,51.31,52.74,50.62,51.75,6336.34586
2022-07-16,51.74,55.48,51.03,55.14,5430.30142
2022-07-17,55.13,56.98,54.46,55.54,6704.38401
2022-07-18,55.68,59.21,55.2,58.86,7435.79536
2022-07-19,58.64,59.62,55.79,57.9,6951.63954
2022-07-20,57.96,61.71,56.44,57.26,15929.94618
2022-07-21,57.13,58.62,55.2,58.02,7267.24398
2022-07-22,57.95,59.2,55.52,56.01,4700.93805
2022-07-23,56.03,57.2,54.53,56.35,5854.34582
2022-07-24,56.38,59.77,56.38,58.43,6843.5775
2022-07-25,58.44,58.88,53.92,53.92,4322.7756
2022-07-26,53.94,54.17,52.01,54,5445.75981
2022-07-27,53.94,59.07,53.02,58.93,6935.41773
2022-07-28,59,65.8,58.06,63.48,19176.86772
